config_id,segment_start,layer_offset,panel_builder,panel_id,M,K,N,array_height,array_width,dataflow,scalesim_cycles,scalesim_utilization,execution_count,dense_baseline_cycles,shape_cache_hit,scalesim_run_success,error_message
pubmed_gcnii16,4,0,P3_COST_AWARE,5,128,8,64,32,32,ws,961.0,14.446952595936796,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,6,128,8,64,32,32,ws,961.0,14.446952595936796,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,7,128,8,64,32,32,ws,961.0,14.446952595936796,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,0,120,8,64,32,32,ws,929.0,14.05152224824356,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,3,112,8,64,32,32,ws,897.0,13.62530413625304,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,0,116,8,64,32,32,ws,913.0,13.842482100238664,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,3,124,8,64,32,32,ws,945.0,14.25287356321839,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,0,128,8,64,32,32,ws,961.0,14.446952595936796,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,3,119,8,64,32,32,ws,925.0,14.0,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,0,128,8,64,32,32,ws,961.0,14.446952595936796,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,2,92,8,64,32,32,ws,817.0,12.398921832884096,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,3,111,8,64,32,32,ws,893.0,13.569682151589245,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,0,128,8,64,32,32,ws,961.0,14.446952595936796,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,1,128,8,64,32,32,ws,961.0,14.446952595936796,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,2,128,8,64,32,32,ws,961.0,14.446952595936796,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,3,100,8,64,32,32,ws,849.0,12.919896640826874,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,0,128,8,64,32,32,ws,961.0,14.446952595936796,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,1,116,8,64,32,32,ws,913.0,13.842482100238664,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,2,123,8,64,32,32,ws,941.0,14.20323325635104,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,3,128,8,64,32,32,ws,961.0,14.446952595936796,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,0,112,8,64,32,32,ws,897.0,13.62530413625304,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,1,112,8,64,32,32,ws,897.0,13.62530413625304,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,2,119,8,64,32,32,ws,925.0,14.0,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,3,120,8,64,32,32,ws,929.0,14.05152224824356,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,0,111,8,64,32,32,ws,893.0,13.569682151589245,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,1,127,8,64,32,32,ws,957.0,14.399092970521542,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,2,128,8,64,32,32,ws,961.0,14.446952595936796,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,3,108,8,64,32,32,ws,881.0,13.399503722084368,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,0,127,8,64,32,32,ws,957.0,14.399092970521542,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,1,124,8,64,32,32,ws,945.0,14.25287356321839,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,2,128,8,64,32,32,ws,961.0,14.446952595936796,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,3,127,8,64,32,32,ws,957.0,14.399092970521542,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,0,128,8,64,32,32,ws,961.0,14.446952595936796,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,1,112,8,64,32,32,ws,897.0,13.62530413625304,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,2,115,8,64,32,32,ws,909.0,13.788968824940047,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,3,124,8,64,32,32,ws,945.0,14.25287356321839,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,0,118,8,64,32,32,ws,921.0,13.947990543735225,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,1,124,8,64,32,32,ws,945.0,14.25287356321839,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,2,123,8,64,32,32,ws,941.0,14.20323325635104,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,3,114,8,64,32,32,ws,905.0,13.734939759036145,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,0,128,8,64,32,32,ws,961.0,14.446952595936796,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,1,121,8,64,32,32,ws,933.0,14.102564102564102,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,2,123,8,64,32,32,ws,941.0,14.20323325635104,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,3,125,8,64,32,32,ws,949.0,14.302059496567503,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,0,115,8,64,32,32,ws,909.0,13.788968824940047,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,1,116,8,64,32,32,ws,913.0,13.842482100238664,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,2,117,8,64,32,32,ws,917.0,13.895486935866984,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,3,127,8,64,32,32,ws,957.0,14.399092970521542,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,0,128,8,64,32,32,ws,961.0,14.446952595936796,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,2,112,8,64,32,32,ws,897.0,13.62530413625304,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,3,128,8,64,32,32,ws,961.0,14.446952595936796,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,0,128,8,64,32,32,ws,961.0,14.446952595936796,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,1,96,8,64,32,32,ws,833.0,12.66490765171504,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,2,116,8,64,32,32,ws,913.0,13.842482100238664,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,3,127,8,64,32,32,ws,957.0,14.399092970521542,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,0,127,8,64,32,32,ws,957.0,14.399092970521542,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,2,120,8,64,32,32,ws,929.0,14.05152224824356,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,3,128,8,64,32,32,ws,961.0,14.446952595936796,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,0,128,8,64,32,32,ws,961.0,14.446952595936796,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,3,126,8,64,32,32,ws,953.0,14.350797266514808,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,0,127,8,64,32,32,ws,957.0,14.399092970521542,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,1,118,8,64,32,32,ws,921.0,13.947990543735225,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,2,119,8,64,32,32,ws,925.0,14.0,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,3,112,8,64,32,32,ws,897.0,13.62530413625304,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,0,104,8,64,32,32,ws,865.0,13.164556962025316,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,1,116,8,64,32,32,ws,913.0,13.842482100238664,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,2,118,8,64,32,32,ws,921.0,13.947990543735225,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,3,104,8,64,32,32,ws,865.0,13.164556962025316,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,5,102,8,64,32,32,ws,857.0,13.043478260869565,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,6,96,8,64,32,32,ws,833.0,12.66490765171504,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,7,88,8,64,32,32,ws,801.0,12.12121212121212,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,0,120,8,64,32,32,ws,929.0,14.05152224824356,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,1,128,8,64,32,32,ws,961.0,14.446952595936796,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,2,128,8,64,32,32,ws,961.0,14.446952595936796,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,0,128,8,64,32,32,ws,961.0,14.446952595936796,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,1,128,8,64,32,32,ws,961.0,14.446952595936796,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,2,128,8,64,32,32,ws,961.0,14.446952595936796,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,0,128,8,64,32,32,ws,961.0,14.446952595936796,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,1,128,8,64,32,32,ws,961.0,14.446952595936796,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,2,128,8,64,32,32,ws,961.0,14.446952595936796,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,0,128,8,64,32,32,ws,961.0,14.446952595936796,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,1,128,8,64,32,32,ws,961.0,14.446952595936796,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,2,128,8,64,32,32,ws,961.0,14.446952595936796,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,3,112,8,64,32,32,ws,897.0,13.62530413625304,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,0,128,8,64,32,32,ws,961.0,14.446952595936796,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,1,122,8,64,32,32,ws,937.0,14.153132250580049,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,2,119,8,64,32,32,ws,925.0,14.0,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,0,128,8,64,32,32,ws,961.0,14.446952595936796,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,1,127,8,64,32,32,ws,957.0,14.399092970521542,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,2,127,8,64,32,32,ws,957.0,14.399092970521542,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,0,128,8,64,32,32,ws,961.0,14.446952595936796,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,1,128,8,64,32,32,ws,961.0,14.446952595936796,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,2,128,8,64,32,32,ws,961.0,14.446952595936796,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,3,116,8,64,32,32,ws,913.0,13.842482100238664,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,0,128,8,64,32,32,ws,961.0,14.446952595936796,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,1,127,8,64,32,32,ws,957.0,14.399092970521542,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,2,128,8,64,32,32,ws,961.0,14.446952595936796,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,0,100,8,64,32,32,ws,849.0,12.919896640826874,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,1,128,8,64,32,32,ws,961.0,14.446952595936796,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,2,128,8,64,32,32,ws,961.0,14.446952595936796,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,5,102,8,64,32,32,ws,857.0,13.043478260869565,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,6,100,8,64,32,32,ws,849.0,12.919896640826874,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,7,96,8,64,32,32,ws,833.0,12.66490765171504,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,1,128,8,64,32,32,ws,961.0,14.446952595936796,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,2,128,8,64,32,32,ws,961.0,14.446952595936796,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,5,128,8,64,32,32,ws,961.0,14.446952595936796,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,6,128,8,64,32,32,ws,961.0,14.446952595936796,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,7,128,8,64,32,32,ws,961.0,14.446952595936796,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,1,128,8,64,32,32,ws,961.0,14.446952595936796,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,2,128,8,64,32,32,ws,961.0,14.446952595936796,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,5,120,8,64,32,32,ws,929.0,14.05152224824356,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,6,121,8,64,32,32,ws,933.0,14.102564102564102,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,7,119,8,64,32,32,ws,925.0,14.0,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,1,128,8,64,32,32,ws,961.0,14.446952595936796,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,2,128,8,64,32,32,ws,961.0,14.446952595936796,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,5,128,8,64,32,32,ws,961.0,14.446952595936796,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,6,128,8,64,32,32,ws,961.0,14.446952595936796,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,7,128,8,64,32,32,ws,961.0,14.446952595936796,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,0,111,8,64,32,32,ws,893.0,13.569682151589245,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,1,96,8,64,32,32,ws,833.0,12.66490765171504,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,2,108,8,64,32,32,ws,881.0,13.399503722084368,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,3,100,8,64,32,32,ws,849.0,12.919896640826874,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,0,124,8,64,32,32,ws,945.0,14.25287356321839,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,1,124,8,64,32,32,ws,945.0,14.25287356321839,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,2,124,8,64,32,32,ws,945.0,14.25287356321839,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,3,127,8,64,32,32,ws,957.0,14.399092970521542,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,0,118,8,64,32,32,ws,921.0,13.947990543735225,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,1,115,8,64,32,32,ws,909.0,13.788968824940047,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,2,124,8,64,32,32,ws,945.0,14.25287356321839,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,3,110,8,64,32,32,ws,889.0,13.513513513513514,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,0,108,8,64,32,32,ws,881.0,13.399503722084368,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,1,128,8,64,32,32,ws,961.0,14.446952595936796,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,2,128,8,64,32,32,ws,961.0,14.446952595936796,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,1,99,8,64,32,32,ws,845.0,12.857142857142858,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,2,126,8,64,32,32,ws,953.0,14.350797266514808,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,1,112,8,64,32,32,ws,897.0,13.62530413625304,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,2,124,8,64,32,32,ws,945.0,14.25287356321839,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,0,128,16,64,32,32,ws,961.0,28.89390519187359,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,1,120,16,64,32,32,ws,929.0,28.10304449648712,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,2,100,16,64,32,32,ws,849.0,25.839793281653748,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,3,106,16,64,32,32,ws,873.0,26.56641604010025,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,0,128,16,64,32,32,ws,961.0,28.89390519187359,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,1,101,16,64,32,32,ws,853.0,25.96401028277635,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,2,82,16,64,32,32,ws,777.0,23.36182336182336,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,3,100,16,64,32,32,ws,849.0,25.839793281653748,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,0,128,16,64,32,32,ws,961.0,28.89390519187359,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,1,123,16,64,32,32,ws,941.0,28.40646651270208,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,2,66,16,64,32,32,ws,713.0,20.689655172413797,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,3,84,16,64,32,32,ws,785.0,23.66197183098592,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,0,128,16,64,32,32,ws,961.0,28.89390519187359,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,1,104,16,64,32,32,ws,865.0,26.329113924050635,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,2,110,16,64,32,32,ws,889.0,27.027027027027028,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,3,114,16,64,32,32,ws,905.0,27.46987951807229,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,0,128,16,64,32,32,ws,961.0,28.89390519187359,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,1,84,16,64,32,32,ws,785.0,23.66197183098592,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,2,100,16,64,32,32,ws,849.0,25.839793281653748,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,3,114,16,64,32,32,ws,905.0,27.46987951807229,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,0,128,16,64,32,32,ws,961.0,28.89390519187359,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,1,107,16,64,32,32,ws,877.0,26.683291770573565,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,2,102,16,64,32,32,ws,857.0,26.08695652173913,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,3,110,16,64,32,32,ws,889.0,27.027027027027028,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,0,128,16,64,32,32,ws,961.0,28.89390519187359,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,1,92,16,64,32,32,ws,817.0,24.797843665768195,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,2,118,16,64,32,32,ws,921.0,27.89598108747045,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,3,124,16,64,32,32,ws,945.0,28.50574712643678,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,0,128,16,64,32,32,ws,961.0,28.89390519187359,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,1,108,16,64,32,32,ws,881.0,26.799007444168733,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,2,96,16,64,32,32,ws,833.0,25.32981530343008,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,3,100,16,64,32,32,ws,849.0,25.839793281653748,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,0,128,16,64,32,32,ws,961.0,28.89390519187359,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,1,100,16,64,32,32,ws,849.0,25.839793281653748,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,2,86,16,64,32,32,ws,793.0,23.95543175487465,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,3,94,16,64,32,32,ws,825.0,25.066666666666663,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,0,128,16,64,32,32,ws,961.0,28.89390519187359,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,1,106,16,64,32,32,ws,873.0,26.56641604010025,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,2,84,16,64,32,32,ws,785.0,23.66197183098592,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,3,108,16,64,32,32,ws,881.0,26.799007444168733,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,0,128,16,64,32,32,ws,961.0,28.89390519187359,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,1,108,16,64,32,32,ws,881.0,26.799007444168733,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,2,90,16,64,32,32,ws,809.0,24.52316076294278,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,3,108,16,64,32,32,ws,881.0,26.799007444168733,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,0,128,16,64,32,32,ws,961.0,28.89390519187359,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,1,122,16,64,32,32,ws,937.0,28.306264501160094,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,2,88,16,64,32,32,ws,801.0,24.24242424242424,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,3,124,16,64,32,32,ws,945.0,28.50574712643678,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,0,128,16,64,32,32,ws,961.0,28.89390519187359,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,1,128,16,64,32,32,ws,961.0,28.89390519187359,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,2,101,16,64,32,32,ws,853.0,25.96401028277635,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,3,104,16,64,32,32,ws,865.0,26.329113924050635,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,0,128,16,64,32,32,ws,961.0,28.89390519187359,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,1,128,16,64,32,32,ws,961.0,28.89390519187359,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,2,102,16,64,32,32,ws,857.0,26.08695652173913,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,3,108,16,64,32,32,ws,881.0,26.799007444168733,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,0,128,16,64,32,32,ws,961.0,28.89390519187359,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,1,110,16,64,32,32,ws,889.0,27.027027027027028,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,2,101,16,64,32,32,ws,853.0,25.96401028277635,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,3,126,16,64,32,32,ws,953.0,28.701594533029613,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,0,128,16,64,32,32,ws,961.0,28.89390519187359,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,1,84,16,64,32,32,ws,785.0,23.66197183098592,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,2,128,16,64,32,32,ws,961.0,28.89390519187359,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,3,124,16,64,32,32,ws,945.0,28.50574712643678,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,0,128,16,64,32,32,ws,961.0,28.89390519187359,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,1,84,16,64,32,32,ws,785.0,23.66197183098592,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,2,110,16,64,32,32,ws,889.0,27.027027027027028,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,3,122,16,64,32,32,ws,937.0,28.306264501160094,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,0,128,16,64,32,32,ws,961.0,28.89390519187359,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,2,124,16,64,32,32,ws,945.0,28.50574712643678,12,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,3,123,16,64,32,32,ws,941.0,28.40646651270208,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,0,128,16,64,32,32,ws,961.0,28.89390519187359,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,1,87,16,64,32,32,ws,797.0,24.099722991689752,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,2,108,16,64,32,32,ws,881.0,26.799007444168733,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,3,122,16,64,32,32,ws,937.0,28.306264501160094,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,0,128,16,64,32,32,ws,961.0,28.89390519187359,13,377777.0,True,True,
pubmed_gcnii16,4,0,P3_COST_AWARE,1,94,16,64,32,32,ws,825.0,25.066666666666663,13,377777.0,True,True,
